target_id	length	eff_length	est_counts	tpm
TRINITY_DN6827_c0_g1_i4	1347	1181.14	0	0
TRINITY_DN6850_c0_g1_i1	319	157.415	0	0
TRINITY_DN6850_c0_g2_i1	256	100.405	0	0
TRINITY_DN6850_c0_g3_i1	319	157.415	0	0
TRINITY_DN6850_c0_g4_i1	219	78.864	0	0
TRINITY_DN6850_c0_g5_i1	259	103.405	0	0
TRINITY_DN6803_c0_g1_i1	738	572.14	0	0
TRINITY_DN6803_c0_g1_i2	584	418.14	0	0
TRINITY_DN6803_c0_g1_i3	1934	1768.14	0	0
TRINITY_DN6803_c0_g1_i4	2055	1889.14	0	0
TRINITY_DN6803_c0_g1_i5	637	471.14	0	0
TRINITY_DN6803_c0_g1_i6	1979	1813.14	0	0
TRINITY_DN6803_c0_g1_i7	1810	1644.14	1	0.629193
TRINITY_DN6803_c0_g1_i8	1931	1765.14	0	0
TRINITY_DN6803_c0_g1_i9	1925	1759.14	0	0
TRINITY_DN6803_c0_g1_i10	1886	1720.14	0	0
TRINITY_DN6803_c0_g1_i11	1877	1711.14	0	0
TRINITY_DN6803_c0_g1_i12	685	519.14	0	0
TRINITY_DN6891_c0_g1_i1	279	122.438	0	0
TRINITY_DN6891_c0_g2_i1	2211	2045.14	0	0
TRINITY_DN6891_c0_g2_i2	2291	2125.14	0	0
TRINITY_DN6891_c0_g2_i3	2258	2092.14	0	0
TRINITY_DN6891_c0_g2_i4	2178	2012.14	0	0
TRINITY_DN6870_c0_g1_i1	321	159.415	0	0
TRINITY_DN6870_c0_g2_i1	334	172.415	0	0
TRINITY_DN6870_c0_g3_i1	310	148.415	0	0
TRINITY_DN6870_c0_g4_i1	290	133.438	0	0
TRINITY_DN6870_c0_g5_i1	300	141.388	0	0
TRINITY_DN6877_c0_g1_i1	4490	4324.14	0	0
TRINITY_DN6877_c0_g1_i2	4542	4376.14	0	0
TRINITY_DN6877_c0_g2_i1	2624	2458.14	0	0
TRINITY_DN6877_c0_g2_i2	2572	2406.14	0	0
TRINITY_DN6877_c0_g2_i3	2624	2458.14	0	0
TRINITY_DN6806_c0_g1_i1	4088	3922.14	0	0
TRINITY_DN6806_c0_g1_i2	4135	3969.14	0	0
TRINITY_DN6806_c0_g1_i3	4140	3974.14	0	0
TRINITY_DN6806_c0_g1_i4	4187	4021.14	0	0
TRINITY_DN6806_c0_g2_i1	762	596.14	0	0
TRINITY_DN6806_c0_g2_i2	1148	982.14	0	0
TRINITY_DN6806_c0_g2_i3	1207	1041.14	0	0
TRINITY_DN6806_c0_g2_i4	1203	1037.14	0	0
TRINITY_DN5932_c0_g1_i1	2369	2203.14	0	0
TRINITY_DN5932_c0_g1_i2	2432	2266.14	0	0
TRINITY_DN5932_c0_g1_i3	2492	2326.14	0	0
TRINITY_DN5932_c0_g1_i4	2429	2263.14	0	0
TRINITY_DN5932_c0_g1_i5	2316	2150.14	0	0
TRINITY_DN5932_c0_g1_i6	2376	2210.14	0	0
TRINITY_DN5920_c0_g1_i1	3756	3590.14	0	0
TRINITY_DN5920_c0_g1_i2	3745	3579.14	0	0
TRINITY_DN5920_c0_g1_i3	3797	3631.14	0	0
TRINITY_DN5920_c0_g1_i4	3696	3530.14	0	0
TRINITY_DN5958_c0_g1_i1	351	189.415	0	0
TRINITY_DN5958_c0_g2_i1	1407	1241.14	0	0
TRINITY_DN5958_c0_g3_i1	1131	965.14	0	0
TRINITY_DN5958_c0_g3_i2	1066	900.14	0	0
TRINITY_DN5958_c0_g3_i3	994	828.14	0	0
TRINITY_DN5958_c0_g3_i4	934	768.14	0	0
TRINITY_DN5958_c0_g3_i5	1191	1025.14	0	0
TRINITY_DN5958_c0_g4_i1	299	140.388	0	0
TRINITY_DN5914_c0_g1_i1	291	134.438	0	0
TRINITY_DN5914_c0_g2_i1	465	300.531	0	0
TRINITY_DN5914_c0_g3_i1	396	232.562	0	0
TRINITY_DN5914_c1_g1_i1	1365	1199.14	0	0
TRINITY_DN5914_c1_g1_i2	1348	1182.14	0	0
TRINITY_DN5914_c2_g1_i1	300	141.388	0	0
TRINITY_DN5992_c0_g1_i1	615	449.14	0	0
TRINITY_DN5971_c0_g1_i1	534	368.14	0	0
TRINITY_DN5971_c0_g2_i1	393	229.65	0	0
TRINITY_DN5971_c0_g2_i2	327	165.415	0	0
TRINITY_DN5971_c0_g2_i3	391	227.65	0	0
TRINITY_DN5945_c0_g1_i1	1324	1158.14	0	0
TRINITY_DN5945_c0_g1_i2	1491	1325.14	0	0
TRINITY_DN5945_c0_g1_i3	1379	1213.14	0	0
TRINITY_DN5945_c0_g1_i4	1436	1270.14	0	0
TRINITY_DN5945_c0_g1_i5	1383	1217.14	0	0
TRINITY_DN5945_c0_g1_i6	1273	1107.14	0	0
TRINITY_DN5945_c0_g1_i7	1377	1211.14	0	0
TRINITY_DN5945_c0_g1_i8	1595	1429.14	0	0
TRINITY_DN5945_c0_g1_i9	1483	1317.14	0	0
TRINITY_DN5985_c0_g1_i1	1073	907.14	0	0
TRINITY_DN5985_c0_g1_i2	1130	964.14	0	0
TRINITY_DN5985_c0_g1_i3	1004	838.14	0	0
TRINITY_DN5985_c0_g1_i4	1023	857.14	0	0
TRINITY_DN5985_c0_g1_i5	954	788.14	0	0
TRINITY_DN5985_c0_g1_i6	1061	895.14	0	0
TRINITY_DN5985_c0_g1_i7	1122	956.14	0	0
TRINITY_DN5985_c0_g1_i8	1179	1013.14	0	0
TRINITY_DN5930_c0_g1_i1	1483	1317.14	0	0
TRINITY_DN5930_c0_g1_i2	1381	1215.14	0	0
TRINITY_DN5930_c0_g1_i3	1416	1250.14	0	0
TRINITY_DN5930_c0_g1_i4	1314	1148.14	0	0
TRINITY_DN5930_c0_g1_i5	1285	1119.14	0	0
TRINITY_DN5930_c0_g1_i6	1148	982.14	1	1.05329
TRINITY_DN5908_c0_g1_i1	1955	1789.14	0	0
TRINITY_DN5908_c0_g1_i2	2057	1891.14	0	0
TRINITY_DN5908_c0_g1_i3	2005	1839.14	0	0
TRINITY_DN5908_c0_g1_i4	2106	1940.14	0	0
TRINITY_DN5908_c0_g1_i5	2067	1901.14	0	0
TRINITY_DN5908_c0_g1_i6	1899	1733.14	0	0
TRINITY_DN5908_c0_g1_i7	1953	1787.14	0	0
TRINITY_DN5908_c0_g1_i8	2065	1899.14	0	0
TRINITY_DN5908_c0_g1_i9	1853	1687.14	0	0
TRINITY_DN5908_c0_g1_i10	2052	1886.14	0	0
TRINITY_DN5908_c0_g1_i11	1785	1619.14	0	0
TRINITY_DN5908_c0_g1_i12	1951	1785.14	0	0
TRINITY_DN5908_c0_g1_i13	2003	1837.14	0	0
TRINITY_DN5908_c0_g1_i14	2071	1905.14	0	0
TRINITY_DN5908_c0_g1_i15	2013	1847.14	0	0
TRINITY_DN5908_c0_g1_i16	1839	1673.14	0	0
TRINITY_DN5908_c0_g1_i17	2017	1851.14	0	0
TRINITY_DN5919_c0_g1_i1	1251	1085.14	0	0
TRINITY_DN5919_c0_g1_i2	866	700.14	0	0
TRINITY_DN5919_c0_g1_i3	1319	1153.14	0	0
TRINITY_DN5919_c0_g1_i4	928	762.14	0	0
TRINITY_DN5919_c0_g1_i5	1134	968.14	0	0
TRINITY_DN5919_c0_g1_i6	930	764.14	0	0
TRINITY_DN5919_c0_g1_i7	1195	1029.14	0	0
TRINITY_DN5919_c0_g1_i8	1078	912.14	0	0
TRINITY_DN5903_c0_g1_i1	971	805.14	0	0
TRINITY_DN5903_c0_g2_i1	1020	854.14	0	0
TRINITY_DN5903_c0_g2_i2	1076	910.14	0	0
TRINITY_DN5903_c0_g2_i3	1268	1102.14	0	0
TRINITY_DN5962_c0_g1_i1	205	74.3346	0	0
TRINITY_DN5962_c0_g2_i1	1544	1378.14	0	0
TRINITY_DN5962_c0_g2_i2	1488	1322.14	0	0
TRINITY_DN5910_c0_g1_i1	1945	1779.14	0	0
TRINITY_DN5910_c0_g1_i2	1932	1766.14	0	0
TRINITY_DN5910_c0_g1_i3	1805	1639.14	0	0
TRINITY_DN5910_c0_g1_i4	1995	1829.14	0	0
TRINITY_DN5910_c0_g1_i5	1882	1716.14	0	0
TRINITY_DN5910_c0_g1_i6	1918	1752.14	0	0
TRINITY_DN5910_c0_g1_i7	1868	1702.14	0	0
TRINITY_DN5910_c0_g1_i8	1855	1689.14	0	0
TRINITY_DN5978_c0_g1_i1	1642	1476.14	0	0
TRINITY_DN5978_c0_g1_i2	1545	1379.14	0	0
TRINITY_DN5978_c0_g1_i3	1699	1533.14	0	0
TRINITY_DN5978_c0_g1_i4	1651	1485.14	0	0
TRINITY_DN5978_c0_g1_i5	1602	1436.14	0	0
TRINITY_DN5901_c0_g1_i1	302	141.257	0	0
TRINITY_DN5901_c0_g2_i1	276	119.438	0	0
TRINITY_DN5901_c0_g3_i1	249	96.5145	0	0
TRINITY_DN5901_c0_g4_i1	276	119.438	0	0
TRINITY_DN5901_c0_g5_i1	276	119.438	0	0
TRINITY_DN5950_c0_g1_i1	457	292.531	0	0
TRINITY_DN5950_c0_g2_i1	526	360.14	0	0
TRINITY_DN5950_c0_g3_i1	460	295.531	0	0
TRINITY_DN5950_c1_g1_i1	252	98.8377	0	0
TRINITY_DN5950_c1_g2_i1	257	101.405	0	0
TRINITY_DN5950_c1_g2_i2	358	196.415	0	0
TRINITY_DN5950_c1_g2_i3	713	547.14	0	0
TRINITY_DN5950_c1_g2_i4	667	501.14	0	0
TRINITY_DN5950_c1_g2_i5	353	191.415	0	0
TRINITY_DN5950_c1_g2_i6	731	565.14	0	0
TRINITY_DN5950_c1_g2_i7	417	252.531	0	0
TRINITY_DN5950_c2_g1_i1	244	93.909	0	0
TRINITY_DN5961_c0_g1_i1	610	444.14	0	0
TRINITY_DN5961_c0_g2_i1	4150	3984.14	0	0
TRINITY_DN5961_c0_g2_i2	4039	3873.14	0	0
TRINITY_DN5961_c0_g2_i3	819	653.14	0	0
TRINITY_DN5961_c0_g2_i4	3452	3286.14	0	0
TRINITY_DN5961_c0_g2_i5	760	594.14	0	0
TRINITY_DN5961_c0_g3_i1	603	437.14	0	0
TRINITY_DN5983_c0_g1_i1	2728	2562.14	0	0
TRINITY_DN5983_c0_g1_i2	2634	2468.14	0	0
TRINITY_DN5983_c0_g1_i3	2731	2565.14	0	0
TRINITY_DN5983_c0_g1_i4	2683	2517.14	0	0
TRINITY_DN5983_c0_g1_i5	2679	2513.14	0	0
TRINITY_DN5983_c0_g1_i6	420	255.531	0	0
TRINITY_DN5983_c0_g2_i1	210	74.7004	0	0
TRINITY_DN5959_c0_g1_i1	946	780.14	0	0
TRINITY_DN5959_c0_g2_i1	437	272.531	0	0
TRINITY_DN5959_c0_g2_i2	408	244.47	0	0
TRINITY_DN5968_c0_g1_i1	413	248.531	0	0
TRINITY_DN5968_c0_g2_i1	347	185.415	0	0
TRINITY_DN5968_c0_g3_i1	395	231.562	0	0
TRINITY_DN5968_c0_g4_i1	565	399.14	0	0
TRINITY_DN5968_c0_g4_i2	614	448.14	0	0
TRINITY_DN5968_c1_g1_i1	295	136.388	0	0
TRINITY_DN5902_c0_g1_i1	3263	3097.14	0	0
TRINITY_DN5902_c0_g1_i2	3270	3104.14	0	0
TRINITY_DN5902_c0_g1_i3	3207	3041.14	0	0
TRINITY_DN5902_c0_g1_i4	3326	3160.14	0	0
TRINITY_DN5947_c0_g1_i1	1365	1199.14	0	0
TRINITY_DN5947_c0_g1_i2	1583	1417.14	0	0
TRINITY_DN5947_c0_g1_i3	893	727.14	0	0
TRINITY_DN5947_c0_g1_i4	1318	1152.14	0	0
TRINITY_DN5947_c0_g1_i5	1266	1100.14	0	0
TRINITY_DN5996_c0_g1_i1	306	145.201	0	0
TRINITY_DN5996_c0_g2_i1	212	76.1272	0	0
TRINITY_DN5996_c0_g3_i1	356	194.415	0	0
TRINITY_DN5996_c0_g4_i1	253	98.3535	0	0
TRINITY_DN5996_c0_g5_i1	230	85.1986	0	0
TRINITY_DN5996_c0_g6_i1	237	90.3637	0	0
TRINITY_DN5995_c0_g1_i1	222	81.7512	0	0
TRINITY_DN5995_c0_g2_i1	307	146.201	0	0
TRINITY_DN5995_c0_g3_i1	255	99.4047	0	0
TRINITY_DN5995_c0_g4_i1	316	154.415	0	0
TRINITY_DN5995_c0_g4_i2	322	160.415	0	0
TRINITY_DN5995_c0_g4_i3	283	126.438	0	0
TRINITY_DN5995_c0_g4_i4	339	177.415	0	0
TRINITY_DN5995_c0_g4_i5	333	171.415	0	0
TRINITY_DN5995_c0_g4_i6	289	132.438	0	0
TRINITY_DN5995_c0_g5_i1	222	81.7512	0	0
TRINITY_DN5995_c0_g6_i1	213	76.6688	0	0
TRINITY_DN5995_c0_g7_i1	256	100.405	0	0
TRINITY_DN5995_c0_g8_i1	204	73.4141	0	0
TRINITY_DN5995_c0_g9_i1	213	76.6688	0	0
TRINITY_DN5995_c0_g10_i1	262	106.28	0	0
TRINITY_DN5995_c1_g1_i1	214	77.6688	0	0
TRINITY_DN5956_c0_g1_i1	748	582.14	0	0
TRINITY_DN5956_c0_g1_i2	2505	2339.14	0	0
TRINITY_DN5956_c0_g1_i3	2455	2289.14	0	0
TRINITY_DN5956_c0_g1_i4	2551	2385.14	0	0
TRINITY_DN5956_c0_g1_i5	740	574.14	0	0
TRINITY_DN5956_c0_g1_i6	2504	2338.14	0	0
TRINITY_DN5956_c0_g1_i7	1970	1804.14	0	0
TRINITY_DN5956_c0_g1_i8	2566	2400.14	0	0
TRINITY_DN5956_c0_g1_i9	2502	2336.14	0	0
TRINITY_DN5986_c0_g1_i1	636	470.14	0	0
TRINITY_DN5986_c0_g1_i2	616	450.14	0	0
TRINITY_DN5986_c0_g2_i1	731	565.14	0	0
TRINITY_DN5913_c0_g1_i1	3765	3599.14	0	0
TRINITY_DN5913_c0_g1_i2	1929	1763.14	0	0
TRINITY_DN5913_c0_g1_i3	1985	1819.14	0	0
TRINITY_DN5913_c0_g1_i4	3823	3657.14	0	0
TRINITY_DN5913_c0_g1_i5	3879	3713.14	0	0
TRINITY_DN5913_c0_g1_i6	3821	3655.14	0	0
TRINITY_DN5980_c0_g1_i1	224	82.7777	0	0
TRINITY_DN5980_c0_g2_i1	208	74.9806	0	0
TRINITY_DN5980_c1_g1_i1	708	542.14	0	0
TRINITY_DN5952_c0_g1_i1	1647	1481.14	0	0
TRINITY_DN5952_c0_g1_i2	1697	1531.14	0	0
TRINITY_DN5952_c0_g1_i3	1171	1005.14	0	0
TRINITY_DN5952_c0_g1_i4	678	512.14	0	0
TRINITY_DN5952_c0_g2_i1	331	169.415	0	0
TRINITY_DN5952_c0_g3_i1	202	72.8894	0	0
TRINITY_DN5931_c0_g1_i1	1486	1320.14	0	0
TRINITY_DN5931_c0_g1_i2	1428	1262.14	0	0
TRINITY_DN5931_c0_g1_i3	1323	1157.14	1	0.893999
TRINITY_DN5931_c0_g1_i4	1378	1212.14	0	0
TRINITY_DN5931_c0_g2_i1	544	378.14	0	0
TRINITY_DN5999_c0_g1_i1	762	596.14	0	0
TRINITY_DN5999_c0_g1_i2	713	547.14	0	0
TRINITY_DN5999_c0_g1_i3	866	700.14	0	0
TRINITY_DN5999_c0_g1_i4	761	595.14	0	0
TRINITY_DN5999_c0_g1_i5	810	644.14	0	0
TRINITY_DN5999_c0_g1_i6	630	464.14	0	0
TRINITY_DN5999_c0_g1_i7	758	592.14	0	0
TRINITY_DN5974_c0_g1_i1	487	322.531	0	0
TRINITY_DN5974_c0_g1_i2	606	440.14	0	0
TRINITY_DN5990_c0_g1_i1	357	195.415	0	0
TRINITY_DN5990_c0_g2_i1	420	255.531	0	0
TRINITY_DN5990_c1_g1_i1	4758	4592.14	0	0
TRINITY_DN5990_c1_g1_i2	4860	4694.14	0	0
TRINITY_DN5990_c1_g1_i3	4914	4748.14	0	0
TRINITY_DN5990_c1_g1_i4	4861	4695.14	0	0
TRINITY_DN5990_c1_g1_i5	4812	4646.14	0	0
TRINITY_DN5990_c1_g1_i6	4881	4715.14	0	0
TRINITY_DN5990_c1_g1_i7	4935	4769.14	0	0
TRINITY_DN5965_c0_g1_i1	3338	3172.14	0	0
TRINITY_DN5965_c0_g1_i2	3328	3162.14	0	0
TRINITY_DN5965_c0_g1_i3	3193	3027.14	0	0
TRINITY_DN5965_c0_g1_i4	3251	3085.14	0	0
TRINITY_DN5965_c0_g1_i5	3280	3114.14	0	0
TRINITY_DN5965_c0_g1_i6	1967	1801.14	0	0
TRINITY_DN5933_c0_g1_i1	268	111.438	0	0
TRINITY_DN5933_c0_g2_i1	269	112.438	0	0
TRINITY_DN5933_c0_g3_i1	3345	3179.14	0	0
TRINITY_DN5933_c0_g3_i2	3230	3064.14	0	0
TRINITY_DN5933_c0_g3_i3	3293	3127.14	0	0
TRINITY_DN5933_c0_g3_i4	3167	3001.14	0	0
TRINITY_DN5933_c0_g3_i5	3347	3181.14	0	0
TRINITY_DN5933_c0_g3_i6	3399	3233.14	0	0
TRINITY_DN5933_c0_g3_i7	3284	3118.14	0	0
TRINITY_DN5933_c0_g3_i8	2945	2779.14	0	0
TRINITY_DN5933_c0_g3_i9	3401	3235.14	0	0
TRINITY_DN5933_c0_g3_i10	3347	3181.14	0	0
TRINITY_DN5906_c0_g1_i1	383	219.65	0	0
TRINITY_DN5906_c0_g2_i1	264	108.28	0	0
TRINITY_DN5906_c0_g3_i1	383	219.65	0	0
TRINITY_DN5909_c0_g1_i1	3238	3072.14	0	0
TRINITY_DN5909_c0_g1_i2	3263	3097.14	0	0
TRINITY_DN5909_c0_g1_i3	3143	2977.14	0	0
TRINITY_DN5909_c0_g1_i4	3194	3028.14	0	0
TRINITY_DN5909_c0_g1_i5	986	820.14	0	0
TRINITY_DN5909_c0_g1_i6	3189	3023.14	0	0
TRINITY_DN5936_c0_g1_i1	266	110.28	0	0
TRINITY_DN5936_c0_g2_i1	351	189.415	0	0
TRINITY_DN5936_c0_g2_i2	383	219.65	0	0
TRINITY_DN5936_c0_g3_i1	324	162.415	0	0
TRINITY_DN5936_c0_g4_i1	297	138.388	0	0
TRINITY_DN5984_c0_g1_i1	1543	1377.14	0	0
TRINITY_DN5984_c0_g1_i2	1485	1319.14	1	0.784209
TRINITY_DN5984_c1_g1_i1	1988	1822.14	1	0.567729
TRINITY_DN5984_c1_g1_i2	2050	1884.14	0	0
TRINITY_DN5984_c1_g1_i3	2103	1937.14	0	0
TRINITY_DN5960_c0_g1_i1	1000	834.14	0	0
TRINITY_DN5960_c0_g1_i2	973	807.14	0	0
TRINITY_DN5960_c0_g1_i3	982	816.14	0	0
TRINITY_DN5960_c0_g1_i4	479	314.531	0	0
TRINITY_DN5960_c0_g1_i5	1046	880.14	0	0
TRINITY_DN5960_c0_g1_i6	1102	936.14	0	0
TRINITY_DN5960_c0_g1_i7	926	760.14	0	0
TRINITY_DN5960_c0_g1_i8	1056	890.14	0	0
TRINITY_DN5960_c0_g1_i9	1029	863.14	0	0
TRINITY_DN5966_c0_g1_i1	581	415.14	0	0
TRINITY_DN5966_c0_g2_i1	989	823.14	0	0
TRINITY_DN5966_c0_g1_i2	525	359.14	0	0
TRINITY_DN5966_c0_g1_i3	465	300.531	0	0
TRINITY_DN5966_c0_g2_i2	1045	879.14	0	0
TRINITY_DN5966_c0_g3_i1	966	800.14	0	0
TRINITY_DN5966_c0_g3_i2	1025	859.14	0	0
TRINITY_DN5966_c0_g3_i3	963	797.14	0	0
TRINITY_DN5966_c0_g4_i1	904	738.14	0	0
TRINITY_DN5966_c0_g5_i1	755	589.14	0	0
TRINITY_DN5922_c0_g1_i1	1547	1381.14	0	0
TRINITY_DN5922_c0_g1_i2	1474	1308.14	0	0
TRINITY_DN5922_c0_g1_i3	1609	1443.14	0	0
TRINITY_DN5922_c0_g1_i4	1614	1448.14	0	0
TRINITY_DN5922_c0_g1_i5	1676	1510.14	0	0
TRINITY_DN5922_c0_g1_i6	1671	1505.14	0	0
TRINITY_DN5922_c0_g1_i7	1604	1438.14	0	0
TRINITY_DN5922_c0_g2_i1	1127	961.14	38	40.8997
TRINITY_DN5922_c1_g1_i1	203	73.4088	0	0
TRINITY_DN5957_c0_g1_i1	633	467.14	0	0
TRINITY_DN5957_c0_g2_i1	682	516.14	0	0
TRINITY_DN5957_c0_g3_i1	2149	1983.14	0	0
TRINITY_DN5957_c0_g4_i1	631	465.14	0	0
TRINITY_DN5957_c0_g5_i1	2094	1928.14	0	0
TRINITY_DN5957_c0_g6_i1	656	490.14	0	0
TRINITY_DN5957_c0_g7_i1	631	465.14	0	0
TRINITY_DN5957_c0_g8_i1	600	434.14	0	0
TRINITY_DN5957_c0_g9_i1	620	454.14	0	0
TRINITY_DN5957_c0_g10_i1	631	465.14	0	0
TRINITY_DN5957_c0_g11_i1	1230	1064.14	0	0
TRINITY_DN5957_c0_g11_i2	1283	1117.14	0	0
TRINITY_DN5957_c0_g12_i1	656	490.14	0	0
TRINITY_DN5957_c0_g13_i1	631	465.14	0	0
TRINITY_DN5957_c0_g14_i1	690	524.14	0	0
TRINITY_DN5957_c0_g15_i1	250	96.9175	0	0
TRINITY_DN5948_c0_g1_i1	311	149.415	0	0
TRINITY_DN5948_c0_g2_i1	383	219.65	0	0
TRINITY_DN5948_c0_g3_i1	523	357.14	0	0
TRINITY_DN5948_c0_g4_i1	306	145.201	0	0
TRINITY_DN5948_c1_g1_i1	237	90.3637	0	0
TRINITY_DN5929_c0_g1_i1	3376	3210.14	0	0
TRINITY_DN5929_c0_g1_i2	1717	1551.14	0	0
TRINITY_DN5929_c0_g1_i3	3329	3163.14	0	0
TRINITY_DN5929_c0_g1_i4	3436	3270.14	0	0
TRINITY_DN5929_c0_g1_i5	3431	3265.14	0	0
TRINITY_DN5929_c0_g1_i6	1657	1491.14	0	0
TRINITY_DN5929_c0_g1_i7	3379	3213.14	0	0
TRINITY_DN5929_c0_g1_i8	3389	3223.14	0	0
TRINITY_DN5929_c0_g2_i1	207	73.9806	0	0
TRINITY_DN5929_c1_g1_i1	2341	2175.14	1	0.475593
TRINITY_DN5937_c0_g1_i1	1741	1575.14	0	0
TRINITY_DN5937_c0_g1_i2	1642	1476.14	0	0
TRINITY_DN5937_c0_g1_i3	1592	1426.14	0	0
TRINITY_DN5937_c0_g1_i4	1691	1525.14	0	0
TRINITY_DN5937_c0_g1_i5	1692	1526.14	0	0
TRINITY_DN5937_c0_g1_i6	1642	1476.14	0	0
TRINITY_DN5937_c0_g2_i1	735	569.14	0	0
TRINITY_DN5912_c0_g1_i1	2137	1971.14	0	0
TRINITY_DN5912_c0_g1_i2	2076	1910.14	0	0
TRINITY_DN5912_c0_g1_i3	2038	1872.14	0	0
TRINITY_DN5912_c0_g1_i4	1977	1811.14	0	0
TRINITY_DN5912_c0_g1_i5	986	820.14	0	0
TRINITY_DN5918_c0_g1_i1	1289	1123.14	0	0
TRINITY_DN5918_c0_g1_i2	1406	1240.14	0	0
TRINITY_DN5918_c0_g1_i3	1226	1060.14	0	0
TRINITY_DN5918_c0_g1_i4	1356	1190.14	0	0
TRINITY_DN5918_c0_g1_i5	1465	1299.14	0	0
TRINITY_DN5918_c0_g1_i6	1276	1110.14	0	0
TRINITY_DN5918_c1_g1_i1	327	165.415	0	0
TRINITY_DN5904_c0_g1_i1	1640	1474.14	0	0
TRINITY_DN5904_c0_g1_i2	1688	1522.14	0	0
TRINITY_DN5904_c0_g1_i3	1633	1467.14	0	0
TRINITY_DN5904_c0_g1_i4	1581	1415.14	0	0
TRINITY_DN5904_c0_g1_i5	1635	1469.14	0	0
TRINITY_DN5904_c0_g1_i6	1629	1463.14	0	0
TRINITY_DN5928_c0_g1_i1	210	74.7004	0	0
TRINITY_DN5928_c0_g2_i1	212	76.1272	0	0
TRINITY_DN5928_c1_g1_i1	222	81.7512	0	0
TRINITY_DN5928_c1_g2_i1	457	292.531	0	0
TRINITY_DN5994_c0_g1_i1	1056	890.14	0	0
TRINITY_DN5994_c0_g2_i1	306	145.201	0	0
TRINITY_DN5994_c0_g3_i1	1008	842.14	0	0
TRINITY_DN5994_c0_g4_i1	374	212.415	0	0
TRINITY_DN5994_c0_g5_i1	226	83.8891	0	0
TRINITY_DN5939_c0_g1_i1	1114	948.14	0	0
TRINITY_DN5939_c0_g1_i2	1037	871.14	0	0
TRINITY_DN5939_c0_g1_i3	1635	1469.14	0	0
TRINITY_DN5939_c0_g1_i4	1283	1117.14	0	0
TRINITY_DN5939_c0_g1_i5	1492	1326.14	0	0
TRINITY_DN5939_c0_g1_i6	1360	1194.14	0	0
TRINITY_DN5939_c0_g1_i7	1194	1028.14	0	0
TRINITY_DN5939_c0_g1_i8	1503	1337.14	0	0
TRINITY_DN5939_c0_g1_i9	1440	1274.14	0	0
TRINITY_DN5979_c0_g1_i1	249	96.5145	0	0
TRINITY_DN5979_c0_g2_i1	693	527.14	0	0
TRINITY_DN5979_c0_g2_i2	635	469.14	0	0
TRINITY_DN5979_c0_g3_i1	316	154.415	0	0
TRINITY_DN5951_c0_g1_i1	4770	4604.14	0	0
TRINITY_DN5951_c0_g1_i2	4768	4602.14	0	0
TRINITY_DN5951_c0_g1_i3	4719	4553.14	0	0
TRINITY_DN5951_c0_g1_i4	4819	4653.14	0	0
TRINITY_DN5935_c0_g1_i1	295	136.388	0	0
TRINITY_DN5935_c0_g2_i1	838	672.14	0	0
TRINITY_DN5935_c0_g2_i2	781	615.14	0	0
TRINITY_DN5935_c0_g2_i3	771	605.14	0	0
TRINITY_DN5975_c0_g1_i1	311	149.415	0	0
TRINITY_DN5975_c0_g2_i1	804	638.14	0	0
TRINITY_DN5975_c0_g2_i2	930	764.14	0	0
TRINITY_DN5975_c0_g2_i3	877	711.14	0	0
TRINITY_DN5993_c0_g1_i1	2017	1851.14	0	0
TRINITY_DN5993_c0_g1_i2	2068	1902.14	0	0
TRINITY_DN5993_c0_g1_i3	2188	2022.14	0	0
TRINITY_DN5993_c0_g1_i4	2130	1964.14	0	0
TRINITY_DN5993_c0_g1_i5	2140	1974.14	0	0
TRINITY_DN5993_c0_g1_i6	1972	1806.14	0	0
TRINITY_DN5993_c0_g1_i7	2085	1919.14	0	0
TRINITY_DN5993_c0_g1_i8	2143	1977.14	0	0
TRINITY_DN5993_c0_g1_i9	2023	1857.14	0	0
TRINITY_DN5993_c0_g1_i10	2034	1868.14	0	0
TRINITY_DN5993_c0_g2_i1	2243	2077.14	0	0
TRINITY_DN5964_c0_g1_i1	2025	1859.14	0	0
TRINITY_DN5964_c0_g1_i2	435	270.531	0	0
TRINITY_DN5964_c0_g1_i3	2158	1992.14	0	0
TRINITY_DN5964_c0_g1_i4	2280	2114.14	0	0
TRINITY_DN5964_c0_g1_i5	2094	1928.14	0	0
TRINITY_DN5964_c0_g1_i6	2358	2192.14	0	0
TRINITY_DN5964_c0_g2_i1	201	72.4504	0	0
TRINITY_DN5964_c1_g1_i1	363	201.415	0	0
TRINITY_DN5989_c0_g1_i1	1903	1737.14	0	0
TRINITY_DN5989_c0_g1_i2	1197	1031.14	0	0
TRINITY_DN5989_c0_g1_i3	1961	1795.14	0	0
TRINITY_DN5989_c0_g1_i4	939	773.14	0	0
TRINITY_DN5989_c0_g1_i5	1844	1678.14	0	0
TRINITY_DN5989_c0_g1_i6	1090	924.14	0	0
TRINITY_DN5917_c0_g1_i1	491	326.531	0	0
TRINITY_DN5917_c0_g2_i1	306	145.201	0	0
TRINITY_DN5917_c0_g3_i1	548	382.14	0	0
TRINITY_DN5917_c1_g1_i1	260	104.28	0	0
TRINITY_DN5917_c1_g2_i1	253	98.3535	0	0
TRINITY_DN5941_c3_g1_i1	271	114.438	203.391	1838.59
TRINITY_DN5941_c3_g2_i1	260	104.28	2.77295	27.5082
TRINITY_DN5941_c3_g3_i1	1871	1705.14	8.69459	5.27487
